LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_IND
110000,2,2,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
360000,2,1,2,L,0,-1,-1,-1,-1,-1,L,L,L,L,L,L,G,G,G,G,G,G,0
20000,2,2,2,L,0,0,0,0,0,2,L,L,L,L,G,G,L,L,L,G,L,L,0
200000,2,3,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
30000,1,1,1,G,-1,2,2,-1,2,2,L,L,L,L,L,L,L,L,L,L,L,L,0
260000,2,1,1,G,-1,-1,-1,-1,-1,-2,L,L,L,L,L,L,G,L,G,L,L,L,1
50000,2,2,1,L,0,0,0,0,0,0,L,L,L,L,L,L,L,L,L,L,L,L,1
20000,2,3,1,L,0,0,0,0,0,0,L,L,L,L,L,L,L,L,L,L,L,L,0
30000,1,2,1,L,2,2,0,0,0,0,G,G,G,G,G,G,G,L,L,L,G,L,1
290000,2,1,3,L,0,0,0,0,0,0,G,G,G,G,G,L,G,G,G,G,G,G,1
50000,1,1,2,L,2,2,-1,0,0,0,L,L,L,L,L,L,L,L,L,L,L,G,1
200000,1,1,2,L,0,0,0,2,2,2,G,G,G,G,G,G,G,G,L,G,L,G,1
50000,1,3,1,G,0,0,0,0,-1,-1,G,L,L,L,L,L,L,L,L,G,L,L,0
190000,2,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
70000,2,2,1,G,1,2,2,2,2,2,G,G,G,G,G,G,L,L,L,L,L,L,0
300000,1,1,2,L,1,-1,-1,-1,-1,-1,L,G,L,G,G,L,G,G,G,G,L,L,0
400000,1,1,2,L,0,0,2,2,2,2,G,G,G,G,G,G,G,L,L,L,L,L,0
200000,2,1,1,G,1,-2,-2,-2,-1,-1,L,L,L,L,L,L,L,L,L,G,G,L,1
150000,2,2,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,L,L,G,G,G,0
300000,2,1,1,G,-1,-1,-1,-2,-2,-1,L,L,L,L,L,L,G,L,L,L,L,L,0
150000,2,1,1,G,-1,3,2,0,0,-1,L,L,L,L,L,L,L,L,L,G,G,L,1
20000,2,2,1,L,0,0,0,0,0,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
50000,2,2,1,L,0,0,0,0,0,0,G,G,G,G,G,G,G,L,L,L,L,L,0
150000,2,2,2,L,0,0,0,2,0,0,G,G,G,L,L,L,L,L,L,L,G,G,0
140000,2,1,1,L,1,-2,-2,-2,-2,-1,L,L,L,L,L,L,L,G,G,L,G,L,0
500000,2,1,1,G,-1,-1,-1,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
90000,2,2,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
30000,1,2,2,L,-1,0,0,0,-1,-1,G,G,G,G,L,L,G,G,G,L,L,L,1
50000,2,3,2,G,0,0,2,0,0,0,G,G,G,G,G,G,G,L,L,L,L,L,1
280000,2,2,2,L,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
100000,2,2,2,L,2,3,3,2,2,3,G,G,G,G,G,G,G,L,G,G,G,L,1
200000,1,1,2,L,0,0,0,0,2,0,G,G,G,G,G,G,G,G,G,L,G,G,1
230000,2,2,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
20000,2,2,1,G,0,0,2,2,2,2,L,L,L,G,L,L,G,L,L,L,L,L,0
180000,1,1,2,G,0,0,0,0,-1,-1,G,G,G,L,L,L,G,L,G,L,L,L,0
10000,1,2,2,L,3,2,2,0,0,0,L,L,L,L,L,L,L,L,L,L,L,L,0
327680,1,3,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,1
100000,2,2,1,G,-1,0,0,0,0,0,L,L,L,L,L,L,G,G,L,G,L,G,1
80000,2,2,1,G,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
250000,2,1,1,G,0,0,0,0,0,0,L,L,L,L,L,L,L,L,L,L,L,L,0
440000,2,1,2,L,-2,-2,-2,-2,-2,-2,L,L,G,G,L,L,G,G,G,G,G,G,0
140000,2,1,2,L,-1,-1,0,0,0,0,L,G,G,G,G,G,G,G,G,G,G,G,0
20000,2,2,2,G,0,-1,-1,-1,-1,-2,L,L,L,L,L,L,G,G,G,L,L,L,0
30000,2,2,1,L,-1,-1,-1,-1,-1,-2,L,L,L,L,L,L,L,G,G,L,L,L,0
210000,2,2,1,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
50000,1,1,2,L,0,0,0,0,2,0,G,G,G,G,G,G,G,G,G,L,L,L,0
250000,2,3,1,G,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
130000,1,1,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,L,L,L,L,L,0
290000,1,1,1,G,2,2,0,0,0,0,G,G,G,G,G,G,L,G,G,G,G,G,1
80000,2,3,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
50000,1,2,1,G,0,0,0,0,0,0,L,L,L,L,L,L,L,L,L,L,L,L,0
240000,1,2,1,G,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
90000,1,2,2,L,0,0,2,2,2,2,L,G,G,G,G,G,G,L,G,L,G,G,0
220000,1,1,2,G,1,2,-1,-1,0,-1,L,L,L,L,L,G,L,L,G,L,G,G,0
170000,1,2,2,L,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,L,L,L,G,L,L,0
250000,2,1,2,L,-1,-1,-1,0,-1,-1,L,L,L,L,L,L,G,G,G,G,G,G,0
70000,1,1,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,1
90000,2,2,2,L,-1,-1,-1,0,0,0,L,L,L,L,L,L,L,G,L,G,L,L,1
50000,2,2,1,L,0,0,0,0,0,0,G,G,G,G,G,G,L,G,L,L,L,L,0
150000,2,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,1
20000,2,2,1,L,1,-2,-1,-1,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
20000,2,1,2,L,0,0,0,0,0,0,L,L,L,L,G,G,L,L,L,G,L,L,0
50000,2,5,1,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,L,L,0
200000,1,1,1,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
120000,2,2,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
270000,2,3,1,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,G,L,L,L,L,L,1
300000,2,1,2,L,0,0,0,-1,-1,-1,L,L,L,L,L,L,L,G,L,L,L,L,0
120000,1,3,1,L,0,0,0,-2,-2,-2,G,G,L,L,L,L,G,L,L,L,L,L,0
130000,1,2,2,L,0,0,0,0,0,0,L,L,L,L,L,L,L,L,G,L,L,L,0
150000,1,2,1,L,-2,-2,-2,-2,-2,-2,G,G,G,G,G,G,G,G,G,G,G,L,0
200000,2,1,2,G,1,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
130000,1,2,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,L,G,G,L,0
120000,2,1,2,L,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,L,L,L,L,L,L,0
230000,2,2,2,L,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,G,G,L,L,L,0
50000,1,1,2,L,0,0,-1,-1,-1,-1,L,L,L,L,L,L,L,L,L,L,L,L,0
10000,2,3,1,G,-1,-1,-2,-1,2,2,L,L,L,L,L,L,L,L,G,L,L,L,1
360000,1,1,2,L,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,G,G,L,G,G,G,0
140000,2,1,2,L,0,0,0,0,0,-1,G,G,G,G,L,L,G,G,L,L,G,G,0
50000,2,2,2,L,3,2,2,0,0,0,G,G,G,L,G,G,L,L,L,L,L,L,1
120000,2,2,1,G,0,0,0,0,0,0,L,L,L,L,G,G,L,L,L,L,G,L,0
500000,1,1,1,G,-1,-1,-1,-1,-1,-1,G,G,G,G,G,G,G,G,G,G,G,G,0
500000,1,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,L,G,G,G,G,0
10000,1,2,2,L,-1,2,0,0,-1,-1,L,L,L,L,L,L,L,L,L,L,G,L,0
160000,2,3,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
60000,2,2,2,L,-1,-1,2,-1,-1,-1,L,L,L,G,G,G,L,L,G,G,G,G,0
60000,2,2,1,G,0,0,0,-1,-1,-1,G,L,L,L,L,L,G,L,G,G,G,G,0
160000,2,2,2,G,1,-1,-1,-1,-1,-1,L,L,L,L,L,L,L,L,G,L,L,L,0
500000,2,1,2,G,-1,-1,-1,-1,-2,-1,L,L,L,L,L,L,G,G,L,G,G,L,0
360000,2,1,1,G,0,0,0,0,0,0,G,G,G,G,L,L,G,G,L,L,L,L,0
10000,1,2,2,L,2,2,2,0,0,2,L,L,L,L,L,L,G,L,L,L,L,L,1
30000,2,3,1,G,2,2,2,2,0,0,G,G,G,G,G,G,L,L,L,L,L,G,1
70000,2,2,1,L,3,2,3,2,0,0,G,G,G,G,G,G,G,L,L,G,L,L,1
60000,2,3,2,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,L,L,L,L,L,L,1
80000,1,2,1,G,0,0,0,0,0,0,L,L,L,L,L,L,L,G,L,L,L,L,0
110000,2,3,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
150000,2,2,1,L,-1,-1,2,-1,-1,-1,L,L,L,L,L,L,L,L,L,L,L,L,1
30000,2,2,1,G,1,2,0,0,0,2,L,L,L,L,L,L,L,L,L,L,L,L,0
150000,1,3,1,G,0,0,0,0,0,0,G,G,G,G,G,G,L,L,L,L,G,G,0
50000,1,3,1,G,0,0,2,0,0,2,G,G,G,G,G,G,G,L,L,G,L,G,0
40000,1,2,3,G,0,0,0,0,0,0,G,G,G,G,G,G,L,L,G,L,L,L,0
70000,2,2,2,L,0,0,0,0,0,0,G,G,G,G,G,L,L,L,L,L,G,L,0
100000,1,1,1,G,2,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,L,1
10000,2,3,2,L,1,2,0,0,2,0,L,L,L,L,L,L,L,L,L,L,L,L,0
100000,1,1,2,L,-1,-1,-1,-1,-1,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
50000,2,2,2,L,0,0,0,0,0,0,L,L,L,L,L,L,L,L,L,L,L,G,0
10000,1,2,1,L,-1,-1,-1,-1,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
50000,2,1,1,G,2,2,2,0,0,0,G,G,L,L,L,G,G,L,L,L,L,L,1
80000,1,2,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
470000,1,1,2,L,-1,-1,-1,-1,0,0,L,L,L,G,L,L,G,G,G,L,G,G,0
530000,2,2,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
200000,2,1,1,L,-2,-2,-2,-2,-1,0,L,G,G,L,G,G,G,G,L,G,G,G,1
20000,1,1,2,L,0,0,0,0,0,-1,L,L,L,L,L,L,L,L,L,L,L,G,0
80000,2,3,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
150000,2,2,2,G,-1,-1,-1,0,0,0,L,L,L,L,L,L,L,G,L,L,L,G,0
170000,2,5,1,G,-2,-2,-1,-1,-1,-1,L,L,L,L,L,L,L,G,G,G,L,G,0
230000,2,3,1,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
170000,2,2,1,G,2,0,0,2,2,2,G,G,G,G,G,G,G,G,G,L,G,L,1
290000,1,3,1,G,-1,-1,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,G,0
170000,2,2,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
80000,1,3,1,G,0,0,0,0,0,0,G,G,G,L,L,L,G,G,L,L,L,L,0
340000,2,2,2,L,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,G,L,L,L,L,1
10000,1,2,2,G,0,0,2,0,0,0,L,L,L,L,L,L,L,L,L,L,L,L,0
80000,2,2,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,L,L,G,L,G,0
60000,2,2,3,L,0,0,0,0,0,0,G,L,L,G,G,L,L,G,L,G,L,L,0
500000,1,2,1,G,-2,-1,0,0,0,0,L,G,G,G,G,G,G,G,G,G,G,L,0
250000,2,1,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
100000,1,1,3,G,-1,-1,-1,0,0,-1,L,L,L,L,L,L,L,L,L,L,G,G,1
280000,1,1,2,L,-1,-1,-2,-1,-1,-1,L,L,L,L,L,G,L,L,G,G,G,G,1
500000,1,1,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
20000,1,2,2,L,0,0,0,0,0,0,L,L,L,L,L,L,L,L,L,L,L,L,0
140000,2,2,2,L,1,-2,-1,-1,2,0,L,L,L,G,G,G,L,L,G,L,G,L,0
250000,2,2,2,L,0,0,0,0,0,-1,G,G,G,G,G,L,G,G,G,G,G,L,0
50000,1,1,2,L,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
230000,2,2,1,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
500000,1,3,2,L,-2,-2,-2,-2,-2,-2,L,L,G,G,G,L,G,G,L,G,G,G,0
280000,2,1,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
160000,2,2,1,G,1,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
50000,2,2,1,L,1,-2,-1,0,0,0,L,L,L,G,G,G,L,L,G,L,L,L,0
290000,2,2,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
100000,1,3,2,L,0,0,0,0,0,-2,G,G,G,L,L,L,L,L,L,G,L,L,0
480000,1,1,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
110000,2,3,2,L,0,0,0,0,0,0,G,G,G,G,G,G,L,G,G,G,G,G,0
350000,2,1,2,L,2,2,0,0,2,0,G,G,G,G,G,G,L,G,G,L,G,G,1
70000,1,2,3,L,-2,-2,-1,0,0,0,G,L,G,G,G,G,L,G,L,L,L,G,0
290000,1,2,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
210000,2,2,2,L,-2,-1,-1,-2,-2,-2,L,L,L,L,L,L,G,G,G,L,L,L,0
240000,1,1,1,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,G,G,G,G,G,L,0
260000,2,2,1,G,1,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
80000,1,2,2,L,0,0,0,0,0,0,G,G,G,G,L,L,G,L,L,G,L,G,0
50000,1,2,1,G,0,0,0,0,0,0,G,G,G,L,G,G,L,L,G,L,G,G,0
10000,1,3,2,L,2,0,0,-1,-1,0,L,L,L,L,L,L,L,L,L,G,L,L,1
50000,2,6,1,G,0,0,0,0,0,0,G,G,G,G,G,G,L,L,G,G,G,L,0
400000,2,2,1,G,-2,-2,-2,-2,-1,-1,G,G,L,G,G,G,G,G,G,G,G,G,0
210000,2,1,1,G,0,0,-1,-1,-1,-1,G,G,L,L,L,L,G,G,G,G,G,G,1
500000,1,1,2,G,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
60000,2,1,2,L,1,-1,0,0,0,0,L,G,G,G,G,G,G,G,G,G,G,G,0
450000,1,5,1,G,0,0,0,0,-1,-1,G,G,G,G,G,L,G,G,G,G,L,G,0
430000,2,2,1,G,2,2,2,2,2,2,G,G,G,G,G,G,G,G,L,G,G,L,1
50000,2,2,2,L,-1,-1,-1,0,0,-1,L,L,L,L,L,L,L,G,L,L,L,G,0
80000,2,2,2,L,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,G,L,L,L,L,L,0
200000,1,3,1,G,0,0,0,2,2,2,G,G,G,G,G,G,L,G,L,G,L,L,1
60000,2,2,2,L,0,0,0,0,0,0,L,L,G,G,G,G,L,L,G,G,L,G,0
50000,1,2,1,G,2,0,0,0,0,0,G,G,G,G,G,G,L,L,L,L,L,L,0
150000,2,1,1,G,0,0,0,0,0,0,G,G,G,G,G,L,G,G,G,G,L,L,0
200000,2,1,2,L,-1,0,-1,0,-1,-1,L,L,L,L,L,L,L,G,L,L,L,L,0
80000,1,2,1,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,1
30000,2,2,3,G,1,-1,0,0,-1,0,L,L,L,L,G,L,G,L,G,G,L,G,0
130000,1,2,1,G,0,0,2,2,0,0,G,G,G,G,G,G,G,G,L,G,G,L,0
180000,2,2,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
160000,1,1,2,L,-1,-1,-1,-1,-1,-1,L,L,L,L,G,L,L,G,G,G,G,G,0
20000,2,3,2,L,-1,2,2,-1,-1,-1,L,L,L,L,L,L,L,L,L,G,L,L,0
250000,1,1,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
150000,1,1,2,L,-1,-1,-1,-2,-2,-2,L,L,L,L,L,L,G,L,L,L,L,L,0
120000,1,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,L,L,L,L,L,0
430000,2,1,1,G,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,G,G,L,L,0
200000,1,1,1,G,2,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
20000,2,3,2,G,-1,-1,2,0,-1,-1,L,L,L,L,L,L,G,L,L,G,G,L,0
370000,2,1,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
30000,2,3,2,L,0,0,0,0,0,0,G,G,G,L,L,L,G,L,L,L,L,L,0
360000,1,1,1,G,-1,-1,-1,-1,-2,-1,L,L,L,L,L,L,G,G,L,L,L,G,0
260000,2,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
200000,2,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
50000,2,2,1,G,0,0,0,0,0,0,G,G,G,G,G,G,L,L,L,L,L,L,0
50000,2,2,2,L,3,2,0,0,0,0,G,G,G,G,G,G,L,G,L,G,L,L,1
390000,1,1,1,G,-1,-1,-1,0,0,-1,L,L,L,L,L,L,G,G,L,L,G,L,0
350000,2,1,1,G,-1,-1,-1,-1,-1,-1,G,L,L,G,L,L,G,G,G,G,G,G,0
350000,1,1,1,G,0,0,-1,-1,0,0,G,L,L,G,G,L,G,L,G,G,G,G,0
300000,1,2,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
50000,1,2,2,G,0,0,0,0,0,0,G,G,L,L,G,G,L,L,L,L,L,L,0
250000,2,1,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
360000,1,1,2,L,-1,2,0,0,2,0,L,L,L,L,L,L,L,L,G,L,G,G,0
180000,2,1,1,G,1,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
250000,2,2,1,G,1,2,2,2,2,2,G,G,G,G,G,G,L,G,L,G,G,G,0
200000,1,3,2,L,0,0,-1,-1,-1,-1,G,L,L,L,L,L,L,L,L,L,L,L,0
150000,2,1,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,1
90000,2,3,2,L,0,0,0,0,2,0,G,G,G,G,G,G,L,G,G,L,G,L,0
200000,1,3,1,L,0,0,0,0,-1,2,G,G,G,L,L,L,G,G,L,G,L,G,0
70000,2,1,2,L,1,2,2,2,2,2,G,G,G,G,G,G,G,G,G,G,G,L,0
80000,1,2,1,G,0,0,0,0,-1,-1,L,L,L,L,L,L,L,L,G,L,G,L,0
200000,2,1,2,L,-1,-1,-1,0,-1,0,L,L,L,L,L,G,G,G,L,G,G,G,0
210000,2,1,1,L,1,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
140000,1,2,2,L,-1,-1,-1,-1,-1,0,L,L,L,L,G,G,L,G,G,G,G,G,1
120000,1,3,1,G,-1,0,0,0,0,0,G,G,G,G,G,G,L,L,L,L,G,L,0
70000,2,3,0,L,1,2,2,2,2,2,L,L,L,L,L,G,L,L,G,L,G,L,0
80000,1,2,2,L,0,0,0,0,0,0,G,G,G,L,L,L,G,G,G,G,L,L,0
170000,1,1,1,G,1,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
300000,2,1,2,L,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
380000,1,1,1,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,G,G,L,G,L,L,0
110000,2,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
80000,2,1,2,L,0,0,0,-2,-2,-2,G,G,L,L,L,L,G,L,L,L,L,L,0
20000,1,2,2,L,0,0,0,0,0,-2,G,L,L,L,L,L,L,L,L,L,L,G,0
200000,1,1,2,L,-2,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,0
360000,1,3,1,G,0,0,0,0,0,2,G,G,G,G,G,G,G,G,G,G,L,G,0
170000,2,2,2,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,G,L,L,L,G,L,0
50000,2,2,2,L,0,0,0,0,0,0,L,G,G,L,L,L,G,L,L,L,L,L,0
50000,1,3,1,G,2,2,2,4,3,3,G,G,G,G,G,G,L,G,L,L,L,G,0
50000,1,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,L,L,G,G,L,0
30000,2,2,2,L,0,0,0,0,0,0,G,G,G,G,G,G,L,L,L,L,G,L,1
30000,1,2,1,G,0,0,0,0,0,0,L,L,L,L,L,L,G,L,L,L,L,L,0
20000,1,3,2,L,1,2,0,0,0,3,L,L,L,L,G,G,L,L,L,G,L,L,1
500000,1,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
170000,2,3,1,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,L,L,L,L,L,G,0
20000,2,1,2,L,1,-1,0,0,-1,-1,L,L,L,L,L,L,L,L,L,G,L,L,0
90000,1,3,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,L,0
230000,1,1,1,G,-1,-1,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
210000,2,2,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
20000,1,2,2,L,0,0,0,0,0,0,L,L,G,L,L,G,L,L,L,L,L,L,0
60000,2,2,1,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,G,L,G,L,G,G,0
300000,2,2,1,L,-1,-1,-1,-1,0,-1,L,L,L,L,L,L,L,G,G,L,L,G,0
50000,1,1,2,L,0,0,2,2,2,2,G,G,G,G,G,G,G,L,G,L,G,L,0
50000,1,2,2,G,0,0,0,0,0,0,G,G,L,L,L,L,L,L,L,L,L,L,1
500000,1,1,1,G,-1,-1,-1,0,0,0,L,G,G,G,G,G,G,G,G,G,G,L,0
490000,1,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
110000,2,3,1,L,1,2,0,0,0,2,G,G,G,G,G,G,L,G,G,G,L,G,0
360000,2,2,1,L,0,0,0,-1,-1,-1,L,L,L,L,L,L,L,L,L,G,G,L,1
80000,2,2,1,G,0,0,-1,-1,0,0,G,L,L,G,G,G,G,L,G,L,G,L,0
180000,2,1,2,L,2,2,0,0,2,2,G,G,G,G,G,G,L,G,G,L,G,G,1
180000,2,1,2,L,-1,-1,-1,-1,-1,-1,L,L,L,L,G,L,G,L,G,G,L,G,0
70000,2,2,2,L,0,-1,0,0,0,0,L,G,G,G,G,G,G,G,G,G,G,G,0
140000,1,2,2,L,0,0,0,0,0,0,G,G,G,G,L,G,G,L,G,L,G,G,0
340000,2,1,2,L,-2,-2,-2,-2,-2,-2,G,G,L,L,L,L,G,G,G,G,G,G,0
70000,2,2,2,G,-1,2,2,2,2,2,L,L,L,L,L,L,L,L,G,L,G,L,1
300000,1,1,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,1
20000,2,2,2,L,2,2,2,2,4,3,L,L,L,G,G,G,G,L,G,L,L,L,1
170000,2,2,1,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,L,L,L,L,L,L,0
280000,2,1,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
90000,2,3,2,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
160000,2,2,2,L,1,-1,-1,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
300000,2,1,2,G,1,-2,-2,-2,-2,-2,L,L,L,L,L,L,L,L,L,L,L,L,1
210000,1,1,1,G,-1,-1,-1,-1,-1,-1,L,L,G,G,L,L,G,G,G,L,L,G,0
130000,2,2,1,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
20000,2,1,2,G,0,0,0,-1,-1,-2,L,L,L,L,L,L,L,L,G,L,L,L,1
340000,2,1,1,G,-1,-1,0,0,0,-1,L,G,G,G,G,G,G,G,G,G,G,G,0
150000,1,1,1,G,0,0,0,0,0,2,G,G,G,G,G,G,G,G,G,G,G,L,0
180000,1,1,1,G,0,0,0,-2,-2,-2,G,G,L,L,L,L,G,L,L,L,L,L,0
300000,2,1,2,L,-1,0,0,0,0,0,G,G,G,G,G,G,G,G,L,G,G,G,0
50000,2,2,2,L,0,0,0,0,0,0,G,G,G,G,L,L,G,G,L,L,G,G,0
50000,2,3,1,G,0,0,0,0,0,2,G,G,G,G,G,G,L,L,L,G,L,L,0
340000,1,1,1,G,-1,-1,-1,-1,-1,-1,L,G,L,L,L,L,G,G,L,G,G,G,0
190000,1,1,2,L,-2,-2,-1,-1,0,0,L,L,L,L,L,L,L,L,L,L,L,L,1
180000,2,1,1,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,G,L,G,G,G,G,G,0
20000,1,3,2,L,1,2,0,0,0,0,L,L,L,L,L,L,L,L,L,L,L,L,1
450000,1,2,2,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
100000,2,1,2,L,1,2,0,0,0,0,G,G,G,G,G,G,L,G,G,G,G,G,0
80000,1,2,2,L,0,0,0,0,-1,-1,G,G,G,G,L,G,L,G,G,G,G,G,0
260000,2,2,1,G,1,2,2,2,2,2,G,G,G,G,G,G,G,G,L,G,L,G,1
150000,1,3,1,G,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,1
500000,2,1,2,L,-2,-2,-2,-2,-2,-2,L,G,L,G,L,L,G,G,G,G,G,L,0
110000,2,1,1,G,-1,-1,-1,-1,-1,-1,L,L,L,L,L,L,G,L,G,G,G,L,0
160000,1,2,1,L,0,0,0,0,0,0,G,G,G,G,G,G,G,G,G,G,G,G,0
